id,text,condition,domain,source_id,source_file
fr_eng_s_e_s_n:385_code_switched,"La photographie microscopique révèle souvent des détails que personne n’imagine, it’s what makes it so fascinating pour les scientifiques et les artistes. Certaines images primées allient esthétique et découverte scientifique, ce qui montre bien le potentiel de la science à inspirer l’art. Elle pense que l’impact visuel de ces œuvres peut vraiment changer la façon dont on perçoit le monde naturel, especially when people see the hidden beauty.",code_switched,science,385,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:386_english,"The Hera probe flew over Mars, offering an incredible view of the planet. It was a remarkable event, and the ESA was thrilled with the data collected. Scientists analyzed the images, and they discovered new details about Deimos. This moment was historic for astronomy, showing the power of modern technology.",english,science,386,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:386_target_language,"La sonde Hera a survolé Mars, offrant une vue incroyable de la planète. C'était un événement remarquable, et l'ESA a été ravie par les données recueillies. Les scientifiques ont analysé les images, et ils ont découvert de nouveaux détails sur Deimos. Ce moment a été historique pour l'astronomie, montrant la puissance de la technologie moderne.",target_language,science,386,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:386_code_switched,"La sonde Hera a survolé Mars, offering an incredible view of the planet. C'était un événement remarquable, et the ESA was thrilled avec les données recueillies. Les scientifiques ont analysé les images, and they discovered new details about Deimos. Ce moment était historique pour l'astronomie, showcasing the power of modern technology.",code_switched,science,386,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:387_english,"I'm going to take part in a conference on carbon capture next week, because I think this is important to stay updated on new ecological technologies. I'll study the new advances of the CCS, especially that could make the process more economically viable. I'll discuss with international experts, to understand the technological and economic challenges we have to face. I hope that the solutions proposed will be applicable in France, so we can make a real difference in the fight against climate change.",english,science,387,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:387_target_language,"Je vais participer à une conférence sur le captage du carbone la semaine prochaine, parce que je pense que c'est important de rester au courant des nouvelles technologies écologiques. J'étudierai les nouvelles avancées du CSC, notamment qui pourraient rendre le processus plus économiquement viable. Je discuterai avec des experts internationaux, pour comprendre les défis technologiques et économiques auxquels nous devons faire face. J'espère que les solutions proposées seront applicables en France, afin que nous puissions faire une réelle différence dans la lutte contre le changement climatique.",target_language,science,387,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:387_code_switched,"Je vais participer à une conférence sur la capture du carbone la semaine prochaine, because I think it’s important to stay updated sur les nouvelles technologies écologiques. J’étudierai les nouvelles avancées du CCS, especially those that could make the process more economically viable. Je discuterai avec des experts internationaux, to understand les défis technologiques et économiques auxquels nous devons faire face. J’espère que les solutions proposées seront applicables en France, so we can make a real difference dans la lutte contre le changement climatique.",code_switched,science,387,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:388_english,"In the future, he will analyze the results using a double-blind method to ensure fairness in the assessment of students.",english,science,388,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:388_target_language,"À l'avenir, il analysera les résultats à l'aide d'une méthode à double insu pour assurer l'équité dans l'évaluation des étudiants.",target_language,science,388,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:388_code_switched,"À l'avenir, il analysera les résultats using a double-blind method pour garantir l'équité dans l'évaluation des étudiants.",code_switched,science,388,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:389_english,"I hope my university professors will organize a debate on academic freedom and scientific responsibility, especially after what happened at AMU. Science will always evolve, but it takes strong leadership to avoid drifts, you know? With all these debates around fake news, I will probably follow a seminar on scientific ethics, just to be prepared for future control.",english,science,389,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:389_target_language,"J'espère que mes professeurs d'université organiseront un débat sur la liberté académique et la responsabilité scientifique, surtout après ce qui s'est passé à l'AMU. La science évoluera toujours, mais il faut un leadership fort pour éviter les dérives, vous savez ? Avec tous ces débats autour de fausses nouvelles, je vais probablement suivre un séminaire sur l'éthique scientifique, juste pour être préparé pour le contrôle futur.",target_language,science,389,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:389_code_switched,"J'espère que mes professeurs à l'université vont organiser un débat sur la liberté académique et la responsabilité scientifique, especially after what happened at AMU. La science évoluera toujours, mais il faut un leadership fort pour éviter les dérives, you know? Avec tous ces débats autour des fake news, je vais probablement suivre un séminaire sur l'éthique scientifique, just to be prepared for future controversies.",code_switched,science,389,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:390_english,"When I read this article about NASA's challenge, I was really impressed by the idea of saving an astronaut with innovative equipment, it sounded like something straight out of a sci-fi movie.",english,science,390,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:390_target_language,"Quand j'ai lu cet article sur le défi de la NASA, j'ai été vraiment impressionné par l'idée de sauver un astronaute avec un équipement innovant, ça ressemblait à quelque chose de direct dans un film de science-fiction.",target_language,science,390,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:390_code_switched,"Quand j'ai lu cet article sur le défi de la NASA, j'étais vraiment impressionné par l'idée de sauver un astronaute avec un équipement innovant, it sounded like something straight out of a sci-fi movie.",code_switched,science,390,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:391_english,"I love learning about space, especially when it's about Jupiter and the Juno mission of the Nasa. Scientists use Juno to explore the planet, and honestly, it's so cool to discover what's hidden under Jupiter's clouds.",english,science,391,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:391_target_language,"J'adore apprendre sur l'espace, surtout quand il s'agit de Jupiter et de la mission Juno de la Nasa. Les scientifiques utilisent Juno pour explorer la planète, et honnêtement, c'est tellement cool de découvrir ce qui est caché sous les nuages de Jupiter.",target_language,science,391,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:391_code_switched,"J'adore apprendre sur l'espace, especially when it's about Jupiter et la mission Juno de la Nasa. Les scientifiques utilisent Juno pour explorer la planète, and honestly, c'est trop cool de découvrir ce qui se cache sous les nuages de Jupiter.",code_switched,science,391,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:392_english,"The colonization of Mars is a fascinating subject, isn't it? They have to find solutions for building challenges, and it's leaving challenging. The researchers propose to use Martian regolith and body fluids, which sounds innovative. The cost is estimated at two million dollars per brick, that's a lot of money!",english,science,392,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:392_target_language,"La colonisation de Mars est un sujet fascinant, n'est-ce pas? Ils doivent trouver des solutions pour construire des défis, et cela laisse des défis. Les chercheurs proposent d'utiliser la régolith martienne et les fluides corporels, ce qui semble innovant. Le coût est estimé à deux millions de dollars par brique, c'est beaucoup d'argent!",target_language,science,392,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:392_code_switched,"La colonisation de Mars est un sujet fascinant, isn't it? Ils doivent trouver des solutions pour les défis de construction, et it's quite challenging. Les chercheurs proposent d'utiliser le régolithe martien et des fluides corporels, which sounds innovative. Le coût est estimé à deux millions de dollars par brique, that's a lot of money!",code_switched,science,392,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:393_english,"The company has conducted groundbreaking tests on US Air Force hypersonic technology, pushing the boundaries of what was previously thought possible.",english,science,393,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:393_target_language,"L'entreprise a effectué des essais révolutionnaires sur la technologie hypersonore de l'US Air Force, repoussant les limites de ce qui était auparavant jugé possible.",target_language,science,393,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:393_code_switched,"L'entreprise a mené des tests révolutionnaires sur la technologie hypersonique de l'US Air Force, pushing the boundaries of what was previously thought possible.",code_switched,science,393,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:394_english,"It's fascinating to see how scientists can discover new species. It really shows how much we still have to learn about the past! I find it impressive that several species of dinosaurs coexisted in the same place, especially since it tell us about ancient ecosystems. Fossils allow me to better understand the diversity of life in Cretaceous, and honestly, I wish I could see what these creatures look like! This kind of discovery makes me want to know more about paleontology and how these researchers work every day.",english,science,394,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:394_target_language,"C'est fascinant de voir comment les scientifiques peuvent découvrir de nouvelles espèces. Il montre vraiment combien nous avons encore à apprendre sur le passé! Je trouve impressionnant que plusieurs espèces de dinosaures coexistent au même endroit, surtout parce qu'il nous parle des écosystèmes anciens. Les fossiles me permettent de mieux comprendre la diversité de la vie dans le Crétacé, et honnêtement, j'aimerais pouvoir voir à quoi ressemblent ces créatures! Ce genre de découverte me donne envie d'en savoir plus sur la paléontologie et comment ces chercheurs travaillent tous les jours.",target_language,science,394,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:394_code_switched,"C'est fascinant de voir comment les scientifiques peuvent découvrir de nouvelles espèces. It really shows how much we still have to learn about the past! Je trouve impressionnant que plusieurs espèces de dinosaures aient coexisté au même endroit, especially since it tells us about ancient ecosystems. Les fossiles permettent de mieux comprendre la diversité de la vie au Crétacé, and honestly, I wish I could see what those creatures looked like! Ce genre de découverte me donne envie d'en savoir plus sur la paléontologie et sur comment ces chercheurs travaillent every day.",code_switched,science,394,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:395_english,"Researchers will probably use the BioSonics technique to identify different viruses thanks to their unique vibrations, and this will revolutionize how we diagnose diseases. I think that soon we can recognize a virus just by listening to its vibratory frequencies, which is really amazing for the future of science.",english,science,395,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:395_target_language,"Les chercheurs utiliseront probablement la technique BioSonics pour identifier différents virus grâce à leurs vibrations uniques, et cela révolutionnera notre façon de diagnostiquer les maladies. Je pense que bientôt nous pouvons reconnaître un virus juste en écoutant ses fréquences vibratoires, qui est vraiment incroyable pour l'avenir de la science.",target_language,science,395,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:395_code_switched,"Les chercheurs vont probablement utiliser la technique BioSonics pour identifier différents virus grâce à leurs vibrations uniques, and this will revolutionize how we diagnose diseases. Je pense que bientôt, on pourra reconnaître un virus juste en écoutant ses fréquences vibratoires, ce qui est vraiment incroyable for the future of science.",code_switched,science,395,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:396_english,"In the future, she could participate in research where the team will try to create even more complex organs, maybe even a human heart one day. She will explain how 3D printing changes medicine, especially after reading about the new successful implantation in animals. When her friends ask her for the latest scientific information, she will definitely mention this amazing breakthrough and talk about possibilities for humans.",english,science,396,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:396_target_language,"À l'avenir, elle pourrait participer à la recherche où l'équipe tentera de créer des organes encore plus complexes, peut-être même un cœur humain un jour. Elle expliquera comment l'impression 3D change la médecine, surtout après avoir lu la nouvelle implantation réussie chez les animaux. Lorsque ses amis lui demanderont les dernières informations scientifiques, elle mentionnera certainement cette percée étonnante et parlera des possibilités pour les humains.",target_language,science,396,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:396_code_switched,"À l’avenir, elle pourrait participer à des recherches où l’équipe va essayer de créer des organes encore plus complexes, maybe even a human heart one day. Elle saura expliquer comment l’impression 3D change la médecine, especially after reading about the new successful implantations chez les animaux. Quand ses amis lui demanderont les dernières infos scientifiques, she will definitely mention this amazing breakthrough et parlera des possibilités pour les humains.",code_switched,science,396,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:397_english,"The survival of humanity depends on our ability to anticipate cosmic dangers, because sometimes the universe just loves a plot twist.",english,science,397,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:397_target_language,"La survie de l'humanité dépend de notre capacité à anticiper les dangers cosmiques, parce que parfois l'univers aime juste une torsion d'intrigue.",target_language,science,397,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:397_code_switched,"La survie de l’humanité dépend de notre capacité à anticiper les dangers cosmiques, because sometimes the universe just loves a plot twist.",code_switched,science,397,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:398_english,"I just read an incredible article about the discovery of an immense reservoir of water in the universe, and frankly, it's mind-blowing to think it really exists. I love when science surprises us like this, it makes me feel like anything is possible.",english,science,398,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:398_target_language,"Je viens de lire un article incroyable sur la découverte d'un immense réservoir d'eau dans l'univers, et franchement, c'est bouleversant de penser qu'il existe vraiment. J'aime quand la science nous surprend comme ça, ça me donne l'impression que tout est possible.",target_language,science,398,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:398_code_switched,"Je viens de lire un article incroyable sur la découverte d'un immense réservoir d'eau dans l'univers, et franchement, c'est mind-blowing de penser que ça existe vraiment. J'adore quand la science nous surprend comme ça, it makes me feel like anything is possible.",code_switched,science,398,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:399_english,"Next year, he will probably follow the news about Apophis with attention, because everyone will be curious if anything changes. His friends will talk about it at school and he will certainly say, ""Its amazing how scientists can predict these things so far in advance.""",english,science,399,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:399_target_language,"L'année prochaine, il suivra probablement avec attention les nouvelles d'Apophis, parce que tout le monde sera curieux si quelque chose change. Ses amis en parleront à l'école et il dira certainement, « C'est incroyable comment les scientifiques peuvent prédire ces choses jusqu'à présent à l'avance. »",target_language,science,399,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:399_code_switched,"L'année prochaine, il va probablement suivre les nouvelles sur Apophis avec attention, because everyone will be curious if anything changes. Ses amis vont en parler à l'école et il va certainement dire, ""It’s amazing how scientists can predict these things so far in advance.""",code_switched,science,399,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:400_english,"I will probably read this article tomorrow, because it's fascinating to see how glaciers can host such a unique microbiome.",english,science,400,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:400_target_language,"Je vais probablement lire cet article demain, parce que c'est fascinant de voir comment les glaciers peuvent accueillir un microbiome si unique.",target_language,science,400,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:400_code_switched,"Je vais probablement lire cet article demain, because it's fascinating to see how glaciers can host such a unique microbiome.",code_switched,science,400,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:401_english,"Scientists predict that the SWOT mission will reveal incredible details about ocean bottoms, especially about underwater mountains and currents.",english,science,401,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:401_target_language,"Les scientifiques prédisent que la mission SWOT révélera d'incroyables détails sur les fonds marins, en particulier sur les montagnes et les courants sous-marins.",target_language,science,401,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:401_code_switched,"Les scientifiques prévoient que la mission SWOT révélera des détails incroyables sur les fonds océaniques, especially about underwater mountains and currents.",code_switched,science,401,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:402_english,"Today, Professor Raoult gives a very important lecture at the IHU, and honestly, I feel like his research always parks deep debates in the scientific community. As a master student, I really admire his approach, but sometimes his methods make people uncomfortable, you know?",english,science,402,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:402_target_language,"Aujourd'hui, le professeur Raoult donne une conférence très importante à l'IHU, et honnêtement, j'ai l'impression que ses recherches parsèment toujours des débats profonds dans la communauté scientifique. En tant qu'étudiant maître, j'admire vraiment son approche, mais parfois ses méthodes rendent les gens mal à l'aise, vous savez ?",target_language,science,402,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:402_code_switched,"Aujourd'hui, le professeur Raoult donne une conférence très importante à l'IHU, and honestly, I feel like his research always sparks deep debates in the scientific community. En tant qu'étudiant en master, j'admire vraiment son approche, but sometimes his methods make people uncomfortable, you know?",code_switched,science,402,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:403_english,"As a doctor, I wonder how these signals can affect our understanding of the universe, especially with all the new data coming in. The artistic images of these FRBs are impressive, but what really matters is what we can learn from them. I think the more we discover about these events, the more we realize how mysterious space is, don't you agree?",english,science,403,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:403_target_language,"Comme docteur, je me demande comment ces signaux peuvent influencer notre compréhension de l'univers, surtout avec toutes les nouvelles données qui arrivent. Les images artistiques de ces FRB sont impressionnantes, mais ce qui compte vraiment, c'est ce que nous pouvons apprendre d'eux. Je pense que plus nous découvrons sur ces événements, plus nous nous rendons compte à quel point l'espace est mystérieux, n'est-ce pas?",target_language,science,403,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:403_code_switched,"Comme docteur, je me demande comment ces signaux peuvent affecter notre compréhension de l'univers, especially with all the new data coming in. Les images artistiques de ces FRB sont impressionnantes, but what really matters is what we can learn from them. Je pense que plus on en découvre sur ces événements, plus on réalise à quel point l'espace est mystérieux, don't you agree?",code_switched,science,403,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:404_english,"Quantum computing will revolutionize digital security, but experts already anticipate some major challenges due to the power of new computers. Researchers will soon have to rethink encryption, otherwise hackers could easily break current protocols.",english,science,404,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:404_target_language,"L’informatique quantique va révolutionner la sécurité numérique, mais les experts anticipent déjà quelques défis majeurs en raison de la puissance de nouveaux ordinateurs. Les chercheurs devront bientôt repenser le cryptage, sinon les pirates pourraient facilement briser les protocoles actuels.",target_language,science,404,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:404_code_switched,"L’informatique quantique va révolutionner la sécurité numérique, mais les experts anticipent déjà some major challenges à cause de la puissance des nouveaux ordinateurs. Les chercheurs vont bientôt devoir repenser le chiffrement, sinon les hackers pourraient easily break current protocols.",code_switched,science,404,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:405_english,"You know, I read an interesting article yesterday. They're retalling a product that's being consumed by thousands. It's pretty disturbing, isn't it? Yes, and they say that consumers should not eat this terrine. It's like, how did this happening? It seems that these product recalls are becoming more frequent. We really have to be careful with what we buy. I hope we'll find a solution to avoid these problems.",english,science,405,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:405_target_language,"Tu sais, j'ai lu un article intéressant hier. Ils sont ensemble un produit qui est consommé par des milliers. C'est plutôt dérangeant, n'est-ce pas? Oui, et ils disent que les consommateurs ne devraient pas manger cette terrine. C'est comme, comment cela s'est-il passé? Il semble que ces rappels de produits deviennent plus fréquents. Nous devons vraiment être prudents avec ce que nous achetons. J'espère que nous trouverons une solution pour éviter ces problèmes.",target_language,science,405,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:405_code_switched,"Tu sais, j'ai lu un article intéressant hier. They're recalling a product that's been consumed by thousands. C'est assez inquiétant, n'est-ce pas? Oui, et ils disent que les consommateurs ne doivent surtout pas manger cette terrine. It's like, how did this happen? Il semble que ces rappels de produits deviennent plus fréquents. We really have to be careful with what we buy. J'espère qu'on trouvera une solution pour éviter ces problèmes.",code_switched,science,405,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:406_english,"I read an article yesterday about the National Bank of Belgium and Honestly, the level of confidence was really low. It was surprising, because I thought that households felt a little better lately, but apparently no. Remember when we had more confidence in the economy? Those days seem far away now. I talked to my neighbor about it and she was really worried for her savings.",english,science,406,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:406_target_language,"J'ai lu hier un article sur la Banque nationale de Belgique et honnêtement, le niveau de confiance était vraiment faible. C'était surprenant, parce que je pensais que les ménages se sentaient un peu mieux dernièrement, mais apparemment non. Rappelez-vous quand nous avions plus confiance dans l'économie? Ces jours-là semblent loin maintenant. J'en ai parlé à ma voisine et elle était vraiment inquiète pour ses économies.",target_language,science,406,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:406_code_switched,"J'ai lu un article hier sur la Banque nationale de Belgique et honestly, le niveau de confiance était vraiment bas. C'était surprenant, parce que je pensais que les ménages se sentaient un peu mieux lately, mais apparemment non. Tu te souviens quand on avait plus confiance en l'économie ? Those days seem far away maintenant. J'ai parlé à ma voisine à ce sujet et she was really worried pour ses économies.",code_switched,science,406,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:407_english,"This discovery is incredible, it really marks a turning point in our understanding of modern physics. Transforming light into solid matter is something I would never have imagined in my lifetime.",english,science,407,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:407_target_language,"Cette découverte est incroyable, elle marque vraiment un tournant dans notre compréhension de la physique moderne. Transformer la lumière en matière solide est quelque chose que je n'aurais jamais imaginé de ma vie.",target_language,science,407,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:407_code_switched,"Cette découverte est incroyable, elle marque vraiment un tournant dans notre compréhension de la physique moderne. Transformer la lumière en solid matter, c'est quelque chose que je n'aurais jamais imaginé voir de mon vivant.",code_switched,science,407,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:408_english,"In the coming years, researchers will use this beryllium-10 anomaly to synchronize different geological archives.",english,science,408,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:408_target_language,"Dans les années à venir, les chercheurs utiliseront cette anomalie de béryllium-10 pour synchroniser différentes archives géologiques.",target_language,science,408,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:408_code_switched,"Dans les prochaines années, researchers will use cette anomalie de béryllium-10 pour synchroniser différentes archives géologiques.",code_switched,science,408,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:409_english,"In the future, scientists will observe a planet similar to Earth, located 4,000 light years away. This will give them valuable cues about what might happen to our own planet.",english,science,409,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:409_target_language,"À l'avenir, les scientifiques observeront une planète semblable à celle de la Terre, située à 4 000 années-lumière, ce qui leur donnera des indications précieuses sur ce qui pourrait arriver à notre planète.",target_language,science,409,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:409_code_switched,"À l'avenir, les scientifiques vont observer une planète similaire à la Terre, située à 4 000 années-lumière. This will give them valuable clues about what might happen to our own planet.",code_switched,science,409,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:410_english,"Yesterday, I read an article about IA chatbots and frankly, it's interesting to see how this technology can offer an alternative to traditional therapies, especially when you consider the cost and time that it can save. I've often wondered if technology could really replace a human, but after reading this, I think there's potential, especially for those who don't have easy access to a therapist.",english,science,410,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:410_target_language,"Hier, j'ai lu un article sur les chatbots IA et franchement, il est intéressant de voir comment cette technologie peut offrir une alternative aux thérapies traditionnelles, surtout lorsque vous considérez le coût et le temps qu'elle peut économiser. Je me suis souvent demandé si la technologie pouvait vraiment remplacer un humain, mais après avoir lu cela, je pense qu'il y a du potentiel, surtout pour ceux qui n'ont pas facilement accès à un thérapeute.",target_language,science,410,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:410_code_switched,"Hier, j'ai lu un article sur les chatbots IA et franchement, c'est intéressant de voir comment cette technologie peut offrir une alternative aux thérapies traditionnelles, especially when you consider le coût et le temps que ça peut économiser. Je me suis souvent demandé si la technologie pouvait vraiment remplacer un humain, mais après avoir lu ça, I think il y a du potentiel, surtout pour ceux qui n'ont pas accès facilement à un thérapeute.",code_switched,science,410,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:411_english,"I will probably discuss the consequences of the collapse of the meridian traffic with my colleagues next week, especially since the latest letter from the climatologists is quite alarming. Tomorrow, I will prepare a presentation on this environmental topic, because it's crucial that policymakers understand the urgency. I plan to collaborate with other Nordic experts to propose concrete solutions, even if it means winning current energy policies.",english,science,411,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:411_target_language,"Je vais probablement discuter des conséquences de l'effondrement du trafic méridien avec mes collègues la semaine prochaine, d'autant plus que la dernière lettre des climatologues est assez alarmante. Demain, je préparerai une présentation sur ce sujet environnemental, car il est crucial que les décideurs comprennent l'urgence. Je compte collaborer avec d'autres experts nordiques pour proposer des solutions concrètes, même si cela signifie gagner les politiques énergétiques actuelles.",target_language,science,411,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:411_code_switched,"Je vais probablement discuter des conséquences de l'effondrement de la circulation méridienne avec mes collègues la semaine prochaine, especially since the latest letter from the climatologists is quite alarming. Demain, je vais préparer une présentation sur ce sujet environnemental, because it’s crucial that policymakers understand the urgency. J'envisage de collaborer avec d'autres experts nordiques pour proposer des solutions concrètes, even if it means challenging current energy policies.",code_switched,science,411,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:412_english,"She had read the article about meteorites and their role in the appearance of life, and she was really surprised by how zinc could be so important. When she talked to her friends about it, they had never heard of it, so she explained it with a lot of enthusiasm. Her teachers had already mentioned the origin of the elements on Earth, but no one had insisted on zinc, which made her feel like she had discovered something unique.",english,science,412,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:412_target_language,"Elle avait lu l'article sur les météorites et leur rôle dans l'apparition de la vie, et elle était vraiment surprise par la façon dont le zinc pouvait être si important. Lorsqu'elle en a parlé à ses amis, ils n'en avaient jamais entendu parler, alors elle l'a expliqué avec beaucoup d'enthousiasme. Ses professeurs avaient déjà mentionné l'origine des éléments sur Terre, mais personne n'avait insisté sur le zinc, ce qui lui faisait sentir qu'elle avait découvert quelque chose d'unique.",target_language,science,412,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:412_code_switched,"Elle avait lu l'article sur les météorites et leur rôle dans l'apparition de la vie, et she was really amazed by how zinc could be so important. Quand elle en a parlé à ses amis, ils n'avaient jamais entendu parler de ça, so she explained it with a lot of enthusiasm. Ses professeurs avaient déjà mentionné l'origine des éléments sur Terre, mais personne n'avait insisté sur le zinc, which made her feel like she had discovered something unique.",code_switched,science,412,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:413_english,"She looked at the blue light in the sky last night, and she said it was one of the most beautiful things she'd ever see.",english,science,413,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:413_target_language,"Elle a regardé la lumière bleue dans le ciel hier soir, et elle a dit que c'était l'une des plus belles choses qu'elle ait jamais vues.",target_language,science,413,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:413_code_switched,"Elle a regardé la lumière bleue dans le ciel hier soir, and she said it was one of the most beautiful things she'd ever seen.",code_switched,science,413,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:414_english,The climate is changing rapidly. It's coming a major concern for scientists. The heat records are beaten every year. The future seems daunting if we don't act. Heat waves affect our health. We need to adapt quickly to survive. Biodiversity is threatened. Scientists are worried about the extinction of some species.,english,science,414,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:414_target_language,Le climat change rapidement. Il s'agit d'une préoccupation majeure pour les scientifiques. Les records de chaleur sont battus chaque année. L'avenir semble redoutable si nous n'agissons pas. Les vagues de chaleur affectent notre santé. Nous devons nous adapter rapidement pour survivre. La biodiversité est menacée. Les scientifiques s'inquiètent de l'extinction de certaines espèces.,target_language,science,414,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:414_code_switched,Le climat change rapidement. It's becoming a major concern pour les scientifiques. Les records de chaleur sont battus chaque année. The future seems daunting si nous n'agissons pas. Les vagues de chaleur affectent notre santé. We need to adapt rapidement pour survivre. La biodiversité est menacée. Scientists are worried about the extinction de certaines espèces.,code_switched,science,414,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:415_english,"When I heard about the 60 departments under the water, it reminded me of how fragile our environment can be. I immediately thought about all these risk areas, especially since last year, I experienced similar floods in my area. As a doctor, I had to advise my patients on safety measures, like preparing emergency kits and avoiding flooded roads.",english,science,415,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:415_target_language,"Quand j'ai entendu parler des 60 départements sous l'eau, cela m'a rappelé à quel point notre environnement pouvait être fragile. J'ai immédiatement pensé à toutes ces zones à risque, surtout depuis l'an dernier, j'ai connu des inondations similaires dans ma région. En tant que médecin, j'ai dû conseiller mes patients sur les mesures de sécurité, comme préparer des trousses d'urgence et éviter les routes inondées.",target_language,science,415,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:415_code_switched,"Lorsque j'ai entendu parler des 60 départements sous les eaux, it reminded me of how fragile our environment can be. J'ai immédiatement pensé à toutes ces zones à risque, especially since last year, I experienced similar floods in my area. En tant que médecin, j'ai dû conseiller mes patients sur les mesures de sécurité, like preparing emergency kits and avoiding flooded roads.",code_switched,science,415,fr_eng_s_e_s_n.json
