id,text,condition,domain,source_id,source_file
hi_eng_s_e_s_n:546_code_switched,"उसने खेल के बाद प्रशंसकों की प्रतिक्रियाओं को पढ़ा, और उसने नोट किया कि वे how असंतुष्ट थे। सोशल नेटवर्क पर कई समीक्षाएँ थीं, especially उस missed penalty के बाद। उसने सोचा कि Mbappé को support की ज़रूरत है, but she also understood why the fans were upset.",code_switched,sports,hi_eng_s_e_s_n:546,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:547_english,"She always liked to follow sports competitions, especially when her favorite team played abroad.",english,sports,hi_eng_s_e_s_n:547,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:547_target_language,"वह हमेशा खेल प्रतियोगिताओं का अनुसरण करना पसंद करती थीं, विशेष रूप से जब उनकी पसंदीदा टीम विदेश में खेलती थी।",target_language,sports,hi_eng_s_e_s_n:547,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:547_code_switched,"वह हमेशा खेल प्रतियोगिताओं को देखना पसंद करती थीं, खासकर जब उनकी पसंदीदा टीम abroad खेलती थी।",code_switched,sports,hi_eng_s_e_s_n:547,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:548_english,"For their first match of the year 2025, the Marseilles played with a lot of passion. They were determined to win. Le Havre tried to defend, but the attack was relentless. The coach was very strategic, making changes that surprised everyone.",english,sports,hi_eng_s_e_s_n:548,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:548_target_language,"वर्ष 2025 के अपने पहले मैच के लिए, मार्सेल्स ने बहुत जुनून के साथ खेला। वे जीतने के लिए दृढ़ थे। ले हावरे ने बचाव करने की कोशिश की, लेकिन हमला अथक था। कोच बहुत रणनीतिक था, बदलाव कर रहा था जिसने सभी को आश्चर्यचकित कर दिया।",target_language,sports,hi_eng_s_e_s_n:548,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:548_code_switched,"वर्ष 2025 के अपने पहले match में, मार्सेल्स ने बहुत जुनून के साथ खेला, वे जीतने के लिए determined थे। ले हावरे ने बचाव करने की कोशिश की, but the attack was relentless. कोच बहुत रणनीतिक था, और उसने ऐसे changes किए जिससे सभी हैरान रह गए।",code_switched,sports,hi_eng_s_e_s_n:548,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:549_english,"As a sports journalist, I have to say that covering a F1 Grand Prix is really exciting. I love watching PSG matches, especially when they play at home. When I prepare for an interview, I make sure to review all the stats and previous performances. Even if my days are long, the passion for sports keeps me motivated every single day.",english,sports,hi_eng_s_e_s_n:549,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:549_target_language,"एक खेल पत्रकार के रूप में, मुझे कहना है कि एफ1 ग्रैंड प्रिक्स को कवर करना वास्तव में रोमांचक है। मुझे पीएसजी मैच देखना पसंद है, खासकर जब वे घर पर खेलते हैं। जब मैं एक साक्षात्कार की तैयारी करता हूं, तो मैं सभी आंकड़ों और पिछले प्रदर्शनों की समीक्षा करना सुनिश्चित करता हूं। भले ही मेरे दिन लंबे हों, खेल के प्रति जुनून मुझे हर दिन प्रेरित करता है।",target_language,sports,hi_eng_s_e_s_n:549,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:549_code_switched,"एक खेल पत्रकार के रूप में, मुझे कहना है कि F1 ग्रैंड प्रिक्स को कवर करना वास्तव में रोमांचक है; मुझे पीएसजी मैच देखना पसंद है, especially when they play at home. जब मैं एक साक्षात्कार की तैयारी करता हूं, तो I make sure to review all the stats and previous performances, और यह सुनिश्चित करता हूं कि सब कुछ ठीक से जांचा जाए। भले ही मेरे दिन लंबे हों, the passion for sports मुझे हर दिन motivated करता है।",code_switched,sports,hi_eng_s_e_s_n:549,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:550_english,"The other day, I was at the hockey game, and oh my gosh, Tkachuk was amazing! I remember the atmosphere, it was electrifying with all the fans who acclaimed. It was as if every move was calculated, but then the fights broke out, and everyone was on their feet. After the game, we went for drinks and everyone was talking about this confrontation.",english,sports,hi_eng_s_e_s_n:550,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:550_target_language,"दूसरे दिन, मैं हॉकी खेल में था, और हे भगवान, तकाचुक अद्भुत था! मुझे माहौल याद है, यह सभी प्रशंसकों के साथ उत्साहजनक था जिन्होंने प्रशंसा की। ऐसा लग रहा था जैसे हर चाल की गणना की गई थी, लेकिन फिर लड़ाई शुरू हो गई, और हर कोई अपने पैरों पर खड़ा था। खेल के बाद, हम शराब पीने गए और हर कोई इस टकराव के बारे में बात कर रहा था।",target_language,sports,hi_eng_s_e_s_n:550,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:550_code_switched,"दूसरे दिन मैं हॉकी में था, और हे भगवान, oh my gosh, Tkachuk कमाल का था! मुझे माहौल याद है, it was really electrifying, क्योंकि सभी प्रशंसकों के साथ उत्साह था और हर कोई उसकी प्रशंसा कर रहा था। ऐसा लग रहा था जैसे हर चाल की कैलकुलेशन की गई थी, लेकिन फिर फाइट शुरू हो गई और हर कोई अपने पैरों पर खड़ा था। खेल के बाद, we went for drinks, और हर कोई उस मुकाबले के बारे में बात कर रहा था।",code_switched,sports,hi_eng_s_e_s_n:550,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:551_english,"She will surely say that the team will perform at their best tonight, because they have trained a lot. We think that the victory will be close if they keep their focus until the end of the game. According to her, the fans will be really proud when the final whistle blows. The coach will announce that the players are ready to give everything on the field.",english,sports,hi_eng_s_e_s_n:551,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:551_target_language,"वह निश्चित रूप से कहेगी कि टीम आज रात अपना सर्वश्रेष्ठ प्रदर्शन करेगी, क्योंकि उन्होंने बहुत प्रशिक्षण लिया है। हमें लगता है कि जीत करीब होगी अगर वे खेल के अंत तक अपना ध्यान केंद्रित रखेंगे। उनके अनुसार, अंतिम सीटी बजने पर प्रशंसकों को वास्तव में गर्व होगा। कोच घोषणा करेगा कि खिलाड़ी मैदान पर अपना सब कुछ देने के लिए तैयार हैं।",target_language,sports,hi_eng_s_e_s_n:551,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:551_code_switched,"वह निश्चित रूप से कहेगी कि टीम आज रात अपना सर्वश्रेष्ठ प्रदर्शन करेगी, क्योंकि उन्होंने बहुत training ली है। हमें लगता है कि जीत करीब होगी if they keep their focus, और अगर वे खेल के अंत तक अपना ध्यान केंद्रित रखेंगे। उनके अनुसार, अंतिम सीटी बजने पर प्रशंसकों को वास्तव में गर्व होगा when the final whistle blows। कोच घोषणा करेंगे कि खिलाड़ी मैदान पर अपना सब कुछ देने के लिए तैयार हैं to give it their all।",code_switched,sports,hi_eng_s_e_s_n:551,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:552_english,"She watched the game last night and she was very disappointed by the defeat of the Nantais, but honestly, she thought they played well despite everything. After the press conference, she told her friends that Antoine Kombouaré looked very frustrated, and that is totally unstanding considering how close the game was.",english,sports,hi_eng_s_e_s_n:552,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:552_target_language,"उसने कल रात खेल देखा और वह नांतियों की हार से बहुत निराश थी, लेकिन ईमानदारी से, उसने सोचा कि वे सब कुछ के बावजूद अच्छा खेले। प्रेस कॉन्फ्रेंस के बाद, उसने अपने दोस्तों से कहा कि एंटोनी कोम्बौरे बहुत निराश लग रहे थे, और यह पूरी तरह से समझ में नहीं आ रहा था कि खेल कितना करीब था।",target_language,sports,hi_eng_s_e_s_n:552,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:552_code_switched,"उसने कल रात खेल देखा और वह नांतियों की हार से बहुत निराश थी, but honestly, उसने सोचा कि they played really well. प्रेस कॉन्फ्रेंस के बाद, उसने अपने दोस्तों से कहा कि एंटोनी कोम्बौरे were looking quite disappointed, and it was totally unbelievable considering how close the game was.",code_switched,sports,hi_eng_s_e_s_n:552,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:553_english,"She followed Neymar's game with great attention, especially her performance during the first half. Many people wonder if he will be able to regain his best level, but only time will tell. When she saw the images of the game, she noted that his movements were not as explosive as before. The fans still hope for a return to the player's form, and everyone is waiting to see if he can deliver.",english,sports,hi_eng_s_e_s_n:553,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:553_target_language,"उन्होंने नेमार के खेल को बहुत ध्यान से देखा, विशेष रूप से पहले हाफ के दौरान उनके प्रदर्शन पर। कई लोगों को आश्चर्य होता है कि क्या वह अपने सर्वश्रेष्ठ स्तर को फिर से हासिल कर पाएंगे, लेकिन केवल समय ही बताएगा। जब उन्होंने खेल की छवियों को देखा, तो उन्होंने नोट किया कि उनकी हरकतें पहले की तरह विस्फोटक नहीं थीं। प्रशंसक अभी भी खिलाड़ी के फॉर्म में वापसी की उम्मीद करते हैं, और हर कोई यह देखने के लिए इंतजार कर रहा है कि क्या वह प्रदर्शन कर सकते हैं।",target_language,sports,hi_eng_s_e_s_n:553,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:553_code_switched,"उन्होंने नेमार के खेल को बहुत ध्यान से देखा, especially his performance during the first half. कई लोगों को आश्चर्य होता है कि क्या वह अपने सर्वश्रेष्ठ स्तर को फिर से हासिल कर पाएंगे, but only time will tell. उन्होंने नोट किया कि his movements were not as explosive as before. प्रशंसक अभी भी खिलाड़ी के फॉर्म में वापसी की उम्मीद करते हैं, and everyone is waiting to see if he can deliver.",code_switched,sports,hi_eng_s_e_s_n:553,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:554_english,"Mathieu Valbuena comments on Véronique Rabiot's statements, and he finds that the situation is quite tense. Everyone can see how these interviews create a lot of reactions. He also thinks that Véronique's comments have been very direct, which is not always well perceived in the world of football. People are talking a lot about her attitude now. According to him, this kind of controversy can damage the image of players and their families. It's important to remember the impact of public statements. He recalls that the media often play a role in the escalation of tensions.",english,sports,hi_eng_s_e_s_n:554,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:554_target_language,"मैथ्यू वालबुएना वेरोनिक रबियोट के बयानों पर टिप्पणी करते हैं और उन्हें लगता है कि स्थिति काफी तनावपूर्ण है। हर कोई देख सकता है कि ये साक्षात्कार कैसे बहुत सारी प्रतिक्रियाएं पैदा करते हैं। वे यह भी सोचते हैं कि वेरोनिक की टिप्पणियां बहुत सीधी रही हैं, जो फुटबॉल की दुनिया में हमेशा अच्छी तरह से नहीं मानी जाती हैं। लोग अब उनके रवैये के बारे में बहुत बात कर रहे हैं। उनके अनुसार, इस तरह का विवाद खिलाड़ियों और उनके परिवारों की छवि को नुकसान पहुंचा सकता है। सार्वजनिक बयानों के प्रभाव को याद रखना महत्वपूर्ण है। वे याद करते हैं कि मीडिया अक्सर तनाव को बढ़ाने में भूमिका निभाता है।",target_language,sports,hi_eng_s_e_s_n:554,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:554_code_switched,"मैथ्यू वालबुएना वेरोनिक रबियोट के बयानों पर टिप्पणी करते हैं और उन्हें लगता है कि स्थिति काफी तनावपूर्ण है, everyone is seeing how these interviews are creating a lot of reactions, हर कोई देख सकता है कि ये साक्षात्कार कैसे बहुत सारी प्रतिक्रियाएं पैदा करते हैं, और लोग अब हर नाऊ उनके रवैये के बारे में बात कर रहे हैं।",code_switched,sports,hi_eng_s_e_s_n:554,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:555_english,"When I watched the Milan AC match against Real Madrid, I was really excited to see Mbappé and Maignan on the field. I heard about the dispute between them two months ago, so I wondred if they would act differently during the game. The first half was intense, with both teams trying to dominate.",english,sports,hi_eng_s_e_s_n:555,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:555_target_language,"जब मैंने रियल मैड्रिड के खिलाफ मिलान एसी मैच देखा, तो मैं एमबाप्पे और मैगनन को मैदान पर देखकर वास्तव में उत्साहित था। मैंने दो महीने पहले उनके बीच विवाद के बारे में सुना था, इसलिए मुझे आश्चर्य हुआ कि क्या वे खेल के दौरान अलग तरह से काम करेंगे। पहला हाफ तीव्र था, जिसमें दोनों टीमें हावी होने की कोशिश कर रही थीं।",target_language,sports,hi_eng_s_e_s_n:555,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:555_code_switched,"जब मैंने रियल मैड्रिड के खिलाफ मिलान एसी मैच देखा, तो I was really excited to see एमबाप्पे और मैगनन को मैदान पर देखकर; I had heard about their विवाद दो महीने पहले, तो मुझे आश्चर्य हुआ कि क्या वे खेल के दौरान differently act करेंगे। पहला हाफ तीव्र था, with both teams trying to dominate the match.",code_switched,sports,hi_eng_s_e_s_n:555,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:556_english,"Last night, I followed the draw of the Coupe de France and frankly, I was surprised that the PSG was going to play against Stade Briochin.",english,sports,hi_eng_s_e_s_n:556,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:556_target_language,"पिछली रात, मैंने कूप डी फ्रांस के ड्रॉ का अनुसरण किया और स्पष्ट रूप से, मुझे आश्चर्य हुआ कि पीएसजी स्टेड ब्रियोचिन के खिलाफ खेलने जा रहा था।",target_language,sports,hi_eng_s_e_s_n:556,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:556_code_switched,"पिछली रात, मैंने कूप डी फ्रांस का ड्रॉ देखा और मुझे सच में surprise हुआ कि पीएसजी स्टेड ब्रियोचिन के खिलाफ खेल रहा है।",code_switched,sports,hi_eng_s_e_s_n:556,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:557_english,"He reads an article about the sleep of rugby players, but he finds that Sleep Disorders are often underestimated in professional sport. According to him, the search for Emeric Stauffer highlights an important problem, especially when athletes ignores the signs of sleep apnea. He thinks that clubs should offer more support, including regular sleep assessments for players.",english,sports,hi_eng_s_e_s_n:557,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:557_target_language,"वे रग्बी खिलाड़ियों की नींद के बारे में एक लेख पढ़ते हैं, लेकिन वे पाते हैं कि पेशेवर खेल में नींद विकारों को अक्सर कम करके आंका जाता है। उनके अनुसार, एमेरिक स्टॉफर की खोज एक महत्वपूर्ण समस्या पर प्रकाश डालती है, विशेष रूप से जब खिलाड़ी स्लीप एपनिया के संकेतों की अनदेखी करते हैं। उनका मानना है कि क्लबों को खिलाड़ियों के लिए नियमित नींद मूल्यांकन सहित अधिक सहायता प्रदान करनी चाहिए।",target_language,sports,hi_eng_s_e_s_n:557,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:557_code_switched,"वे रग्बी खिलाड़ियों की नींद पर एक लेख पढ़ते हैं, लेकिन पाते हैं कि professional sports में स्लीप डिसऑर्डर को अक्सर कम करके आंका जाता है। उनके अनुसार, एमेरिक स्टॉफर की खोज एक महत्वपूर्ण समस्या उजागर करती है, खासकर जब खिलाड़ी स्लीप एपनिया के संकेतों की अनदेखी करते हैं। उनका मानना है कि क्लबों को खिलाड़ियों के लिए नियमित स्लीप असेसमेंट सहित अधिक सपोर्ट देना चाहिए।",code_switched,sports,hi_eng_s_e_s_n:557,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:558_english,"The Grand Prix of Australia 2025 looks spectacular, especially with the tension that rises between the favorite stables. Fans look forward to each tour, especially since last year is race was so unpredictable.",english,sports,hi_eng_s_e_s_n:558,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:558_target_language,"ऑस्ट्रेलिया 2025 का ग्रैंड प्रिक्स शानदार दिखता है, विशेष रूप से पसंदीदा अस्तबल के बीच तनाव के साथ। प्रशंसक प्रत्येक दौरे का इंतजार करते हैं, विशेष रूप से क्योंकि पिछले साल की दौड़ इतनी अप्रत्याशित थी।",target_language,sports,hi_eng_s_e_s_n:558,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:558_code_switched,"ऑस्ट्रेलिया 2025 का ग्रैंड प्रिक्स शानदार दिखता है, खासकर पसंदीदा अस्तबल के बीच तनाव के साथ। प्रशंसक हर टूर का इंतजार करते हैं, especially because पिछले साल की रेस बहुत unpredictable थी।",code_switched,sports,hi_eng_s_e_s_n:558,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:559_english,"I think Max Verstappen has a very aggressive way of driving, but that's what makes him stand out. Sometimes, the critics are a little harsh with him, especially after the penalties in Mexico. I understand why he has so many debates, because his style is different from other drivers. For me, he brings a lot of show to Formula 1, and honestly, I enjoy watching him race.",english,sports,hi_eng_s_e_s_n:559,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:559_target_language,"मुझे लगता है कि मैक्स वेरस्टैपेन के पास गाड़ी चलाने का बहुत आक्रामक तरीका है, लेकिन यही बात उन्हें अलग बनाती है। कभी-कभी, आलोचक उनके साथ थोड़ा कठोर होते हैं, विशेष रूप से मेक्सिको में पेनल्टी के बाद। मैं समझता हूं कि उनकी इतनी बहस क्यों होती है, क्योंकि उनकी शैली अन्य ड्राइवरों से अलग है। मेरे लिए, वह फॉर्मूला 1 में बहुत सारे शो लाते हैं, और ईमानदारी से, मुझे उन्हें दौड़ते हुए देखने में मज़ा आता है।",target_language,sports,hi_eng_s_e_s_n:559,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:559_code_switched,"मुझे लगता है कि मैक्स वेरस्टैपेन का driving style बहुत aggressive है, लेकिन यही बात उन्हें अलग बनाती है; कभी-कभी critics थोड़े harsh हो जाते हैं, especially मेक्सिको में penalties के बाद। मैं समझता हूँ कि उनकी इतनी debate क्यों होती है, क्योंकि their style other drivers से different है। मेरे लिए, वह फॉर्मूला 1 में बहुत सारे शो लाते हैं, and honestly, I enjoy watching him race.",code_switched,sports,hi_eng_s_e_s_n:559,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:560_english,"Tomorrow, I will participate in a tennis game with my colleagues, which will be, as we say, a great way to connectve stress. I will follow the evolution of the Olympic Games very carefully, especially because I want to see how French athletes perform. Next week, I will start a new training program, which should help me stay healthy. I think that sport will become even more important in my daily routine, especially as I get older.",english,sports,hi_eng_s_e_s_n:560,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:560_target_language,"कल मैं अपने सहयोगियों के साथ एक टेनिस खेल में भाग लूंगा, जैसा कि हम कहते हैं, यह तनाव से जुड़ने का एक अच्छा तरीका होगा। मैं ओलंपिक खेलों के विकास को बहुत सावधानी से देखूंगा, विशेष रूप से इसलिए कि मैं देखना चाहता हूं कि फ्रांसीसी खिलाड़ी कैसे प्रदर्शन करते हैं। अगले सप्ताह, मैं एक नया प्रशिक्षण कार्यक्रम शुरू करूंगा, जिससे मुझे स्वस्थ रहने में मदद मिलेगी। मुझे लगता है कि खेल मेरी दिनचर्या में और भी महत्वपूर्ण हो जाएगा, खासकर जब मैं बड़ा हो जाऊंगा।",target_language,sports,hi_eng_s_e_s_n:560,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:560_code_switched,"कल मैं अपने सहयोगियों के साथ एक टेनिस खेल में भाग लूंगा, जैसा कि we say, यह तनाव से जुड़ने का a great तरीका होगा। मैं ओलंपिक खेलों के विकास को बहुत सावधानी से देखूंगा, especially because मैं देखना चाहता हूँ कि French athletes कैसे perform। अगले सप्ताह, मैं a नया training program शुरू करूंगा, which मुझे स्वस्थ रहने में मदद करेगा। मुझे लगता है कि खेल मेरी दिनचर्या में और भी important हो जाएगा, especially as I get older।",code_switched,sports,hi_eng_s_e_s_n:560,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:561_english,"You know, I think Tyson Fury is going to win. His technique is amazing! I'm going to watch the game this Saturday, it's going to be intense! I heard the two were in top shape, but I'll have to see for myself. Saturday night, we meet to watch the fight, right?",english,sports,hi_eng_s_e_s_n:561,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:561_target_language,"आप जानते हैं, मुझे लगता है कि टायसन फ्यूरी जीतने वाला है। उसकी तकनीक अद्भुत है! मैं इस शनिवार को खेल देखने जा रहा हूँ, यह तीव्र होने वाला है! मैंने सुना है कि दोनों शीर्ष आकार में थे, लेकिन मुझे खुद देखना होगा। शनिवार की रात, हम लड़ाई देखने के लिए मिलते हैं, है ना?",target_language,sports,hi_eng_s_e_s_n:561,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:561_code_switched,"आप जानते हैं, मुझे लगता है कि Tyson Fury जीतने वाला है। His technique अद्भुत है! मैं इस शनिवार को खेल देखने जा रहा हूँ, it will be really तीव्र, right? मैंने सुना है कि दोनों top form में थे, but I'll have to see for myself. शनिवार की रात, हम लड़ाई देखने के लिए मिलेंगे, है ना?",code_switched,sports,hi_eng_s_e_s_n:561,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:562_english,"After his victory at Crans-Montana last June, I thought Loana Lecomte was done with ATV success. But at Mont Sainte-Anne, she proved everyone wrong, including Sina Frei. And she showed incredible determination, making it clear her competitive spirit wasn't fading.",english,sports,hi_eng_s_e_s_n:562,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:562_target_language,"पिछले जून में क्रांस-मोंटाना में उनकी जीत के बाद, मुझे लगा कि लोआना लेकोम्टे को एटीवी की सफलता के साथ पूरा किया गया था। लेकिन मोंट सेंट-ऐनी में, उन्होंने सिना फ्रेई सहित सभी को गलत साबित किया। और उन्होंने अविश्वसनीय दृढ़ संकल्प दिखाया, जिससे यह स्पष्ट हो गया कि उनकी प्रतिस्पर्धा की भावना कम नहीं हो रही थी।",target_language,sports,hi_eng_s_e_s_n:562,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:562_code_switched,"पिछले जून में क्रांस-मोंटाना में उनकी जीत के बाद, मुझे लगा कि लोआना लेकोम्टे की ATV में सफलता पूरी हो चुकी थी, लेकिन मोंट सेंट-ऐनी में उन्होंने सिना फ्रेई सहित सभी को गलत साबित करके दिखाया, और इससे यह स्पष्ट हो गया कि उनकी प्रतिस्पर्धा की भावना बिल्कुल भी कम नहीं हुई थी।",code_switched,sports,hi_eng_s_e_s_n:562,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:563_english,"Tomorrow night, the PSG faces Reims for the 19th day of the League 1. It's going to be an important match for both teams. Luis Enrique could make some adjustments in his eleven starting, especially after their big win against Manchester City. Fans expect a lot of this encounter, and everyone is excited to see which players will start. According to the latest news, some regular holders could be rested, so we might see some fresh faces on the field.",english,sports,hi_eng_s_e_s_n:563,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:563_target_language,"कल रात, पीएसजी का सामना लीग 1 के 19वें दिन रीम्स से होगा। यह दोनों टीमों के लिए एक महत्वपूर्ण मैच होने जा रहा है। लुइस एनरिक अपने ग्यारह मैचों की शुरुआत में कुछ समायोजन कर सकते हैं, विशेष रूप से मैनचेस्टर सिटी के खिलाफ उनकी बड़ी जीत के बाद। प्रशंसकों को इस मुकाबले की बहुत उम्मीद है, और हर कोई यह देखने के लिए उत्साहित है कि कौन से खिलाड़ी शुरुआत करेंगे। नवीनतम समाचारों के अनुसार, कुछ नियमित धारकों को आराम दिया जा सकता है, इसलिए हम मैदान पर कुछ नए चेहरे देख सकते हैं।",target_language,sports,hi_eng_s_e_s_n:563,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:563_code_switched,"कल रात, पीएसजी का सामना लीग 1 के 19वें दिन रीम्स से होगा; it's a really important match for both teams. लुइस एनरिक अपने ग्यारह मैचों की शुरुआत में कुछ adjustments कर सकते हैं, especially after their big win against Manchester City. प्रशंसकों को इस मुकाबले की बहुत उम्मीद है, and everyone is excited to see which players will start. नवीनतम समाचारों के अनुसार, कुछ regular players को आराम दिया जा सकता है, so we might see some fresh faces on the field.",code_switched,sports,hi_eng_s_e_s_n:563,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:564_english,"Bernard has always been fascinated by sport, especially because, as he used to say, sport brings people together like nothing else. This passion allowed him to become a journalist and cover the big events, which, according to his words, was a lifetime dream.",english,sports,hi_eng_s_e_s_n:564,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:564_target_language,"बर्नार्ड हमेशा खेल के प्रति आकर्षित रहे हैं, विशेष रूप से क्योंकि, जैसा कि वे कहते थे, खेल लोगों को एक साथ लाता है। इस जुनून ने उन्हें एक पत्रकार बनने और बड़ी घटनाओं को कवर करने की अनुमति दी, जो उनके शब्दों के अनुसार, जीवन भर का सपना था।",target_language,sports,hi_eng_s_e_s_n:564,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:564_code_switched,"बर्नार्ड हमेशा खेल के प्रति आकर्षित रहे हैं, especially because, जैसा कि वे कहते थे, खेल लोगों को एक साथ लाता है। इस जुनून ने उन्हें एक पत्रकार बनने और बड़ी घटनाओं को कवर करने की अनुमति दी, जो उनके शब्दों के अनुसार, a lifelong dream था।",code_switched,sports,hi_eng_s_e_s_n:564,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:565_english,"This weekend, I watched the games of the 6 Nations Tournament, and frankly, the standings changed completely after these games. I was impressed by Ireland's performance, but I have to admit that France still has a lot of potential.",english,sports,hi_eng_s_e_s_n:565,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:565_target_language,"इस सप्ताह के अंत में, मैंने 6 देशों के टूर्नामेंट के खेल देखे, और स्पष्ट रूप से, इन खेलों के बाद स्थिति पूरी तरह से बदल गई। मैं आयरलैंड के प्रदर्शन से प्रभावित था, लेकिन मुझे यह स्वीकार करना होगा कि फ्रांस में अभी भी बहुत क्षमता है।",target_language,sports,hi_eng_s_e_s_n:565,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:565_code_switched,"इस सप्ताह के अंत में, मैंने 6 देशों के टूर्नामेंट के खेल देखे, और frankly, इन खेलों के बाद स्थिति पूरी तरह से बदल गई। मैं आयरलैंड के performance से प्रभावित था, लेकिन I have to admit कि फ्रांस में अभी भी बहुत क्षमता है।",code_switched,sports,hi_eng_s_e_s_n:565,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:566_english,"This Sunday, I'm going to watch the match between Manchester United and Tottenham, and frankly, I feel like it's going to be ""a rollercoaster of emotions"" because both teams are unpredictable right now. I think I'm going to support my team until the end, even if it gets really intense!",english,sports,hi_eng_s_e_s_n:566,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:566_target_language,"इस रविवार, मैं मैनचेस्टर यूनाइटेड और टोटेनहम के बीच मैच देखने जा रहा हूँ, और स्पष्ट रूप से, मुझे लगता है कि यह ""भावनाओं का एक रोलरकोस्टर"" होने जा रहा है क्योंकि दोनों टीमें अभी अप्रत्याशित हैं। मुझे लगता है कि मैं अंत तक अपनी टीम का समर्थन करने जा रहा हूँ, भले ही यह वास्तव में तीव्र हो जाए!",target_language,sports,hi_eng_s_e_s_n:566,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:566_code_switched,"इस रविवार, मैं मैनचेस्टर यूनाइटेड और टोटेनहम के बीच का मैच देखने जा रहा हूँ, और मुझे लगता है कि यह ""a rollercoaster of emotions"" होने वाला है क्योंकि दोनों टीमें अभी भी अप्रत्याशित हैं। मैं अंत तक अपनी टीम का समर्थन करने जा रहा हूँ, even if it gets really तीव्र!",code_switched,sports,hi_eng_s_e_s_n:566,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:567_english,"Vincent Garcia, as editor-in-chief, stressed that individual performance was essential, but he also mentioned, ""the jury always looks for consistency throughout the season."" The criteria of the Ballon d'Or were clear, according to him, with a strong grip on individual achievements and impact on major matches.",english,sports,hi_eng_s_e_s_n:567,hi_eng_s_e_s_n.json
